store_id,product_id,product_name,category,current_stock,product_company,Expiry_Date,Product_Rate,Total_Rate,threshold_value,City
HOU-001,PROD-0499,Chair,furniture,145,West Elm,2035-12-31,663.91,96267.03,14,Houston
HOU-001,PROD-0500,Vegetables,grocery,62,Target,2026-03-15 20:06:59.899821,613.0,38006.28,46,Houston
HOU-002,PROD-0501,Suit,clothing,140,Zara,2028-06-30,922.34,129128.11,13,Houston
HOU-002,PROD-0502,Hoodie,clothing,47,Adidas,2028-06-30,862.55,40539.95,44,Houston
HOU-002,PROD-0503,Sneakers,clothing,147,Uniqlo,2028-06-30,293.05,43078.95,10,Houston
HOU-002,PROD-0504,Pasta,grocery,99,Aldi,2025-07-25 20:06:59.899960,445.25,44079.28,13,Houston
HOU-002,PROD-0505,Portable Charger,electronics,145,Panasonic,2030-01-01,31.08,4505.99,19,Houston
HOU-002,PROD-0506,Water,beverages,24,Pepsi,2026-11-15 20:06:59.900071,191.88,4605.15,18,Houston
HOU-002,PROD-0507,Noodles,grocery,92,Albertsons,2027-01-24 20:06:59.900154,933.89,85917.79,21,Houston
HOU-002,PROD-0508,T-Shirt,clothing,65,Under Armour,2028-06-30,908.43,59048.27,49,Houston
HOU-002,PROD-0509,Sofa,furniture,75,West Elm,2035-12-31,406.22,30466.4,37,Houston
HOU-002,PROD-0510,Headphones,electronics,153,Microsoft,2030-01-01,844.69,129237.99,37,Houston
HOU-002,PROD-0511,Camera,electronics,120,Dell,2030-01-01,863.38,103605.35,47,Houston
HOU-002,PROD-0512,Sweater,clothing,90,Zara,2028-06-30,616.68,55501.24,27,Houston
HOU-002,PROD-0513,Laptop,electronics,100,Bose,2030-01-01,523.1,52310.27,44,Houston
HOU-002,PROD-0514,Coffee,beverages,186,Dr Pepper,2026-12-23 20:06:59.900358,265.67,49414.99,27,Houston
HOU-002,PROD-0515,Rice,grocery,123,Walmart,2026-03-21 20:06:59.900436,977.35,120214.04,33,Houston
HOU-002,PROD-0516,Spices,grocery,126,Safeway,2026-01-06 20:06:59.900524,175.09,22060.83,28,Houston
HOU-002,PROD-0517,Jeans,clothing,62,Puma,2028-06-30,829.61,51435.57,13,Houston
HOU-002,PROD-0518,Desk,furniture,74,Room & Board,2035-12-31,731.95,54164.44,15,Houston
HOU-002,PROD-0519,Vegetables,grocery,179,Trader Joe's,2026-11-14 20:06:59.900646,502.51,89948.69,12,Houston
HOU-002,PROD-0520,Scarf,clothing,90,Nike,2028-06-30,343.03,30872.42,34,Houston
HOU-002,PROD-0521,Lemonade,beverages,176,Fanta,2026-07-24 20:06:59.900757,215.98,38013.18,40,Houston
HOU-002,PROD-0522,Tablet,electronics,19,Dell,2030-01-01,662.11,12580.12,15,Houston
HOU-002,PROD-0523,Iced Tea,beverages,182,Monster,2025-07-23 20:06:59.900883,704.28,128179.79,28,Houston
HOU-002,PROD-0524,Dining Table,furniture,26,Steelcase,2035-12-31,42.17,1096.43,18,Houston
HOU-002,PROD-0525,Television,electronics,72,LG,2030-01-01,738.74,53189.48,21,Houston
HOU-002,PROD-0526,Bed,furniture,20,Room & Board,2035-12-31,885.79,17715.79,27,Houston
HOU-002,PROD-0527,Armchair,furniture,50,Pottery Barn,2035-12-31,976.96,48847.8,31,Houston
HOU-002,PROD-0528,Game Console,electronics,81,LG,2030-01-01,815.84,66082.71,40,Houston
HOU-002,PROD-0529,Table,furniture,120,Steelcase,2035-12-31,629.23,75507.3,18,Houston
HOU-002,PROD-0530,Canned Beans,grocery,129,Kroger,2026-02-28 20:06:59.901153,528.01,68112.71,25,Houston
HOU-002,PROD-0531,Smart Speaker,electronics,107,Apple,2030-01-01,760.49,81372.57,24,Houston
HOU-002,PROD-0532,Coconut Water,beverages,15,Nestlé,2027-03-21 20:06:59.901279,340.61,5109.15,45,Houston
HOU-002,PROD-0533,Fruits,grocery,185,Trader Joe's,2026-12-30 20:06:59.901369,136.86,25319.52,37,Houston
HOU-002,PROD-0534,Milk,beverages,118,Red Bull,2026-11-28 20:06:59.901441,677.02,79887.82,25,Houston
HOU-002,PROD-0535,Yogurt,grocery,188,Trader Joe's,2025-06-29 20:06:59.901510,699.89,131579.8,42,Houston
HOU-002,PROD-0536,Cereal,grocery,62,Target,2025-10-15 20:06:59.901720,536.73,33277.31,28,Houston
HOU-002,PROD-0537,Nightstand,furniture,50,IKEA,2035-12-31,146.32,7316.1,11,Houston
HOU-002,PROD-0538,Energy Drink,beverages,50,Gatorade,2026-10-26 20:06:59.901910,99.05,4952.35,38,Houston
HOU-002,PROD-0539,Smartwatch,electronics,17,LG,2030-01-01,895.91,15230.55,43,Houston
HOU-002,PROD-0540,Tea,beverages,156,Lipton,2025-10-21 20:06:59.902377,760.64,118660.33,48,Houston
HOU-002,PROD-0541,Smartphone,electronics,167,Bose,2030-01-01,796.98,133095.74,22,Houston
HOU-002,PROD-0542,Juice,beverages,118,Nestlé,2026-12-26 20:06:59.902517,596.44,70379.55,44,Houston
HOU-002,PROD-0543,Shorts,clothing,190,H&M,2028-06-30,268.53,51021.19,11,Houston
HOU-002,PROD-0544,Dress,clothing,55,Zara,2028-06-30,617.71,33974.0,16,Houston
HOU-002,PROD-0545,Jacket,clothing,78,Under Armour,2028-06-30,859.08,67008.46,36,Houston
HOU-002,PROD-0546,Bread,grocery,194,Safeway,2025-06-01 20:06:59.902753,816.48,158397.91,29,Houston
HOU-002,PROD-0547,Chair,furniture,73,Pottery Barn,2035-12-31,446.04,32561.14,17,Houston
HOU-002,PROD-0548,Soda,beverages,77,Lipton,2026-06-21 20:06:59.903116,831.5,64025.49,10,Houston
HOU-002,PROD-0549,Cabinet,furniture,178,Pottery Barn,2035-12-31,487.92,86849.01,38,Houston
HOU-002,PROD-0550,Bookshelf,furniture,96,Wayfair,2035-12-31,783.12,75179.14,45,Houston
HOU-003,PROD-0551,Camera,electronics,26,Dell,2030-01-01,275.56,7164.5,48,Houston
HOU-003,PROD-0552,Suit,clothing,135,Puma,2028-06-30,248.15,33500.69,47,Houston
HOU-003,PROD-0553,Bread,grocery,132,Albertsons,2025-11-08 20:06:59.904712,141.79,18716.94,10,Houston
HOU-003,PROD-0554,Scarf,clothing,160,Zara,2028-06-30,495.42,79267.57,24,Houston
HOU-003,PROD-0555,Smartphone,electronics,172,LG,2030-01-01,40.07,6892.36,13,Houston
HOU-003,PROD-0556,Energy Drink,beverages,134,Gatorade,2025-08-31 20:06:59.904833,281.69,37746.06,41,Houston
HOU-003,PROD-0557,Smart Speaker,electronics,174,Microsoft,2030-01-01,787.15,136963.61,21,Houston
HOU-003,PROD-0558,Lemonade,beverages,38,Pepsi,2025-12-23 20:06:59.904930,608.39,23118.85,47,Houston
HOU-003,PROD-0559,Television,electronics,78,Apple,2030-01-01,36.67,2860.63,28,Houston
HOU-003,PROD-0560,Soda,beverages,193,Nestlé,2025-07-06 20:06:59.905025,991.3,191321.32,47,Houston
HOU-003,PROD-0561,Cabinet,furniture,135,Room & Board,2035-12-31,971.92,131209.78,19,Houston
HOU-003,PROD-0562,Shorts,clothing,55,Uniqlo,2028-06-30,907.73,49925.41,12,Houston
HOU-003,PROD-0563,Noodles,grocery,146,Safeway,2025-06-17 20:06:59.905136,95.97,14011.45,47,Houston
HOU-003,PROD-0564,Headphones,electronics,166,HP,2030-01-01,594.08,98616.99,17,Houston
HOU-003,PROD-0565,Water,beverages,10,Fanta,2027-03-21 20:06:59.905246,394.09,3940.87,27,Houston
HOU-003,PROD-0566,Bed,furniture,113,Crate & Barrel,2035-12-31,887.8,100321.81,28,Houston
HOU-003,PROD-0567,Sweater,clothing,43,Gap,2028-06-30,444.94,19132.54,48,Houston
HOU-003,PROD-0568,Fruits,grocery,187,Trader Joe's,2027-03-12 20:06:59.905361,315.11,58926.06,48,Houston
HOU-003,PROD-0569,Rice,grocery,106,Aldi,2025-12-20 20:06:59.905572,343.24,36383.8,11,Houston
HOU-003,PROD-0570,Desk,furniture,77,Ashley,2035-12-31,14.15,1089.63,10,Houston
HOU-003,PROD-0571,Table,furniture,123,Crate & Barrel,2035-12-31,497.31,61168.87,47,Houston
HOU-003,PROD-0572,Tea,beverages,114,Nestlé,2025-11-12 20:06:59.905762,830.12,94633.96,32,Houston
HOU-003,PROD-0573,Smartwatch,electronics,108,LG,2030-01-01,401.6,43372.69,26,Houston
HOU-003,PROD-0574,Iced Tea,beverages,146,Monster,2025-07-15 20:06:59.905900,27.15,3964.0,13,Houston
HOU-003,PROD-0575,Canned Beans,grocery,186,Safeway,2025-10-11 20:06:59.905986,741.64,137945.71,22,Houston
HOU-003,PROD-0576,Jacket,clothing,199,Levi's,2028-06-30,229.23,45617.38,27,Houston
HOU-003,PROD-0577,Coconut Water,beverages,22,Pepsi,2025-11-15 20:06:59.906078,511.5,11253.09,40,Houston
HOU-003,PROD-0578,Dress,clothing,100,Under Armour,2028-06-30,641.15,64114.71,14,Houston
HOU-003,PROD-0579,Nightstand,furniture,107,West Elm,2035-12-31,219.78,23516.67,25,Houston
HOU-003,PROD-0580,Portable Charger,electronics,44,Dell,2030-01-01,955.9,42059.77,40,Houston
HOU-003,PROD-0581,Yogurt,grocery,113,Publix,2025-07-13 20:06:59.906283,535.48,60509.28,47,Houston
HOU-003,PROD-0582,Pasta,grocery,29,Whole Foods,2026-03-26 20:06:59.906386,279.69,8110.9,43,Houston
HOU-003,PROD-0583,Sneakers,clothing,89,Adidas,2028-06-30,377.08,33560.15,14,Houston
HOU-003,PROD-0584,Cereal,grocery,45,Kroger,2026-02-28 20:06:59.906494,404.48,18201.44,20,Houston
HOU-003,PROD-0585,Tablet,electronics,99,LG,2030-01-01,551.18,54566.48,49,Houston
HOU-003,PROD-0586,Bookshelf,furniture,128,Steelcase,2035-12-31,783.86,100333.65,46,Houston
HOU-003,PROD-0587,Game Console,electronics,108,Dell,2030-01-01,998.04,107788.31,12,Houston
HOU-003,PROD-0588,Chair,furniture,176,IKEA,2035-12-31,951.73,167505.25,37,Houston
HOU-003,PROD-0589,Dining Table,furniture,194,IKEA,2035-12-31,670.35,130047.35,26,Houston
HOU-003,PROD-0590,Jeans,clothing,194,Nike,2028-06-30,519.25,100734.53,36,Houston
HOU-003,PROD-0591,T-Shirt,clothing,16,Uniqlo,2028-06-30,426.88,6830.05,35,Houston
HOU-003,PROD-0592,Sofa,furniture,92,Pottery Barn,2035-12-31,732.65,67403.78,12,Houston
HOU-003,PROD-0593,Armchair,furniture,49,Ashley,2035-12-31,129.07,6324.57,14,Houston
HOU-003,PROD-0594,Spices,grocery,32,Whole Foods,2026-02-23 20:06:59.907336,309.42,9901.5,26,Houston
HOU-003,PROD-0595,Juice,beverages,166,Pepsi,2025-07-17 20:06:59.907488,571.69,94901.08,20,Houston
HOU-003,PROD-0596,Hoodie,clothing,22,Adidas,2028-06-30,690.32,15186.97,35,Houston
HOU-003,PROD-0597,Coffee,beverages,23,Sprite,2026-05-01 20:06:59.908054,533.44,12269.01,44,Houston
HOU-003,PROD-0598,Vegetables,grocery,177,Trader Joe's,2025-07-29 20:06:59.908354,968.26,171382.81,41,Houston
HOU-003,PROD-0599,Milk,beverages,74,Coca-Cola,2027-02-22 20:06:59.908432,400.14,29610.07,14,Houston
HOU-003,PROD-0600,Laptop,electronics,105,HP,2030-01-01,996.52,104634.7,34,Houston
SF-001,PROD-0601,Canned Beans,grocery,184,Walmart,2027-01-13 20:06:59.908681,261.97,48203.38,49,San Francisco
SF-001,PROD-0602,Sneakers,clothing,129,H&M,2028-06-30,953.83,123043.62,44,San Francisco
SF-001,PROD-0603,Desk,furniture,188,West Elm,2035-12-31,851.17,160020.29,25,San Francisco
SF-001,PROD-0604,Energy Drink,beverages,22,Lipton,2026-01-04 20:06:59.908795,845.61,18603.52,16,San Francisco
SF-001,PROD-0605,Portable Charger,electronics,173,Huawei,2030-01-01,268.93,46524.89,46,San Francisco
SF-001,PROD-0606,Sweater,clothing,49,H&M,2028-06-30,133.42,6537.64,16,San Francisco
SF-001,PROD-0607,Chair,furniture,162,Steelcase,2035-12-31,705.14,114231.9,11,San Francisco
SF-001,PROD-0608,Coconut Water,beverages,184,Coca-Cola,2025-09-08 20:06:59.908930,247.1,45465.58,45,San Francisco
SF-001,PROD-0609,Cereal,grocery,138,Walmart,2025-12-13 20:06:59.909001,84.6,11675.25,44,San Francisco
SF-001,PROD-0610,Scarf,clothing,49,Puma,2028-06-30,92.83,4548.82,33,San Francisco
SF-001,PROD-0611,Tea,beverages,164,Monster,2026-03-26 20:06:59.909126,283.69,46525.62,10,San Francisco
SF-001,PROD-0612,Vegetables,grocery,40,Albertsons,2026-11-18 20:06:59.909201,407.44,16297.57,24,San Francisco
SF-001,PROD-0613,Smartwatch,electronics,88,Huawei,2030-01-01,747.14,65748.06,39,San Francisco
SF-001,PROD-0614,Camera,electronics,89,Panasonic,2030-01-01,743.95,66211.89,43,San Francisco
SF-001,PROD-0615,Noodles,grocery,169,Whole Foods,2026-08-14 20:06:59.909329,66.38,11217.69,35,San Francisco
SF-001,PROD-0616,Tablet,electronics,146,Samsung,2030-01-01,421.14,61485.87,42,San Francisco
SF-001,PROD-0617,Armchair,furniture,47,Restoration Hardware,2035-12-31,478.12,22471.54,12,San Francisco
SF-001,PROD-0618,Water,beverages,52,Red Bull,2026-12-29 20:06:59.909442,576.92,29999.73,37,San Francisco
SF-001,PROD-0619,Rice,grocery,171,Walmart,2026-07-19 20:06:59.909514,412.64,70561.34,28,San Francisco
SF-001,PROD-0620,Jacket,clothing,14,H&M,2028-06-30,882.36,12353.03,16,San Francisco
SF-001,PROD-0621,Spices,grocery,37,Target,2025-08-01 20:06:59.909626,660.93,24454.27,19,San Francisco
SF-001,PROD-0622,Milk,beverages,116,Dr Pepper,2025-09-10 20:06:59.909746,633.88,73530.06,34,San Francisco
SF-001,PROD-0623,Bed,furniture,188,Ashley,2035-12-31,794.07,149286.05,19,San Francisco
SF-001,PROD-0624,T-Shirt,clothing,62,Levi's,2028-06-30,658.35,40817.95,32,San Francisco
SF-001,PROD-0625,Soda,beverages,90,Nestlé,2026-09-28 20:06:59.909878,845.99,76139.42,47,San Francisco
SF-001,PROD-0626,Game Console,electronics,49,Dell,2030-01-01,899.51,44075.91,28,San Francisco
SF-001,PROD-0627,Dining Table,furniture,110,IKEA,2035-12-31,275.44,30298.63,31,San Francisco
SF-001,PROD-0628,Sofa,furniture,182,Steelcase,2035-12-31,824.48,150054.72,27,San Francisco
SF-001,PROD-0629,Dress,clothing,75,Uniqlo,2028-06-30,974.22,73066.46,46,San Francisco
SF-001,PROD-0630,Coffee,beverages,148,Dr Pepper,2025-08-11 20:06:59.910210,528.9,78277.19,29,San Francisco
SF-001,PROD-0631,Lemonade,beverages,58,Red Bull,2026-10-19 20:06:59.910296,827.1,47971.88,33,San Francisco
SF-001,PROD-0632,Juice,beverages,147,Coca-Cola,2026-04-02 20:06:59.910430,658.28,96766.97,12,San Francisco
SF-001,PROD-0633,Yogurt,grocery,133,Walmart,2026-01-17 20:06:59.910523,791.37,105252.76,13,San Francisco
SF-001,PROD-0634,Table,furniture,142,Wayfair,2035-12-31,810.22,115051.43,36,San Francisco
SF-001,PROD-0635,Laptop,electronics,33,Sony,2030-01-01,343.51,11335.79,33,San Francisco
SF-001,PROD-0636,Suit,clothing,141,Levi's,2028-06-30,878.65,123889.18,21,San Francisco
SF-001,PROD-0637,Smartphone,electronics,104,Samsung,2030-01-01,241.47,25112.5,45,San Francisco
SF-001,PROD-0638,Television,electronics,23,LG,2030-01-01,994.67,22877.5,44,San Francisco
SF-001,PROD-0639,Shorts,clothing,171,Adidas,2028-06-30,551.78,94355.11,15,San Francisco
SF-001,PROD-0640,Headphones,electronics,192,LG,2030-01-01,24.79,4759.54,22,San Francisco
SF-001,PROD-0641,Bookshelf,furniture,194,Crate & Barrel,2035-12-31,433.93,84182.38,38,San Francisco
SF-001,PROD-0642,Jeans,clothing,185,Nike,2028-06-30,833.3,154159.69,17,San Francisco
SF-001,PROD-0643,Nightstand,furniture,198,Wayfair,2035-12-31,154.36,30564.08,10,San Francisco
SF-001,PROD-0644,Pasta,grocery,84,Trader Joe's,2026-04-15 20:06:59.911212,83.47,7011.51,47,San Francisco
SF-001,PROD-0645,Iced Tea,beverages,69,Dr Pepper,2025-11-15 20:06:59.911440,434.51,29981.49,38,San Francisco
SF-001,PROD-0646,Hoodie,clothing,179,H&M,2028-06-30,901.98,161455.14,12,San Francisco
SF-001,PROD-0647,Bread,grocery,17,Aldi,2026-01-31 20:06:59.911967,813.39,13827.65,16,San Francisco
SF-001,PROD-0648,Smart Speaker,electronics,161,Sony,2030-01-01,498.63,80278.83,35,San Francisco
SF-001,PROD-0649,Fruits,grocery,16,Costco,2026-02-22 20:06:59.912449,264.71,4235.4,26,San Francisco
SF-001,PROD-0650,Cabinet,furniture,48,La-Z-Boy,2035-12-31,246.89,11850.74,26,San Francisco
SF-002,PROD-0651,Table,furniture,55,Pottery Barn,2035-12-31,459.11,25251.25,15,San Francisco
SF-002,PROD-0652,Spices,grocery,28,Costco,2025-12-19 20:06:59.912807,550.95,15426.5,49,San Francisco
SF-002,PROD-0653,Water,beverages,184,Lipton,2025-06-16 20:06:59.912885,265.17,48791.39,11,San Francisco
SF-002,PROD-0654,Lemonade,beverages,39,Fanta,2026-08-13 20:06:59.912957,702.91,27413.61,39,San Francisco
SF-002,PROD-0655,T-Shirt,clothing,191,Puma,2028-06-30,691.38,132052.9,18,San Francisco
SF-002,PROD-0656,Iced Tea,beverages,91,Pepsi,2026-07-16 20:06:59.913048,933.95,84989.37,43,San Francisco
SF-002,PROD-0657,Juice,beverages,98,Dr Pepper,2025-05-19 20:06:59.913118,771.59,75615.94,31,San Francisco
SF-002,PROD-0658,Coconut Water,beverages,72,Coca-Cola,2026-12-16 20:06:59.913188,671.19,48325.94,36,San Francisco
SF-002,PROD-0659,Portable Charger,electronics,174,Samsung,2030-01-01,203.32,35378.17,23,San Francisco
SF-002,PROD-0660,Smart Speaker,electronics,145,Dell,2030-01-01,247.7,35916.67,41,San Francisco
SF-002,PROD-0661,Laptop,electronics,139,Sony,2030-01-01,854.96,118839.79,22,San Francisco
SF-002,PROD-0662,Scarf,clothing,60,H&M,2028-06-30,84.86,5091.7,23,San Francisco
SF-002,PROD-0663,Suit,clothing,104,Uniqlo,2028-06-30,889.06,92462.25,41,San Francisco
SF-002,PROD-0664,Cabinet,furniture,164,Restoration Hardware,2035-12-31,877.7,143943.0,17,San Francisco
SF-002,PROD-0665,Bookshelf,furniture,25,Room & Board,2035-12-31,514.63,12865.86,26,San Francisco
SF-002,PROD-0666,Chair,furniture,129,Wayfair,2035-12-31,579.65,74774.58,19,San Francisco
SF-002,PROD-0667,Vegetables,grocery,66,Kroger,2026-08-13 20:06:59.913434,803.03,53000.19,49,San Francisco
SF-002,PROD-0668,Coffee,beverages,67,Lipton,2025-06-10 20:06:59.913541,42.59,2853.52,46,San Francisco
SF-002,PROD-0669,Headphones,electronics,112,Samsung,2030-01-01,456.88,51170.32,41,San Francisco
SF-002,PROD-0670,Sneakers,clothing,72,Nike,2028-06-30,284.35,20473.01,25,San Francisco
SF-002,PROD-0671,Sofa,furniture,113,Steelcase,2035-12-31,557.16,62958.69,15,San Francisco
SF-002,PROD-0672,Camera,electronics,158,LG,2030-01-01,312.13,49316.89,24,San Francisco
SF-002,PROD-0673,Noodles,grocery,46,Safeway,2026-11-05 20:06:59.913723,427.17,19649.84,48,San Francisco
SF-002,PROD-0674,Dress,clothing,119,Puma,2028-06-30,881.33,104877.81,49,San Francisco
SF-002,PROD-0675,Smartphone,electronics,109,Samsung,2030-01-01,964.8,105163.49,32,San Francisco
SF-002,PROD-0676,Nightstand,furniture,27,Steelcase,2035-12-31,343.04,9262.03,48,San Francisco
SF-002,PROD-0677,Game Console,electronics,27,LG,2030-01-01,708.49,19129.33,22,San Francisco
SF-002,PROD-0678,Fruits,grocery,69,Walmart,2026-09-24 20:06:59.913983,988.0,68171.94,17,San Francisco
SF-002,PROD-0679,Television,electronics,141,HP,2030-01-01,64.31,9068.09,19,San Francisco
SF-002,PROD-0680,Jeans,clothing,50,Zara,2028-06-30,793.8,39689.77,33,San Francisco
SF-002,PROD-0681,Rice,grocery,18,Walmart,2026-11-12 20:06:59.914152,534.35,9618.21,35,San Francisco
SF-002,PROD-0682,Canned Beans,grocery,188,Costco,2026-05-20 20:06:59.914275,373.93,70298.92,22,San Francisco
SF-002,PROD-0683,Yogurt,grocery,171,Walmart,2025-12-24 20:06:59.914364,497.52,85075.31,25,San Francisco
SF-002,PROD-0684,Jacket,clothing,44,Gap,2028-06-30,385.34,16955.06,27,San Francisco
SF-002,PROD-0685,Soda,beverages,172,Fanta,2026-09-16 20:06:59.914506,42.08,7237.89,49,San Francisco
SF-002,PROD-0686,Dining Table,furniture,53,Pottery Barn,2035-12-31,745.18,39494.38,34,San Francisco
SF-002,PROD-0687,Hoodie,clothing,95,Levi's,2028-06-30,854.13,81142.38,21,San Francisco
SF-002,PROD-0688,Desk,furniture,86,Steelcase,2035-12-31,713.42,61354.26,29,San Francisco
SF-002,PROD-0689,Bread,grocery,38,Safeway,2026-02-24 20:06:59.914639,846.37,32162.08,15,San Francisco
SF-002,PROD-0690,Tea,beverages,61,Monster,2026-06-08 20:06:59.914713,605.21,36917.86,31,San Francisco
SF-002,PROD-0691,Tablet,electronics,52,Bose,2030-01-01,822.7,42780.36,45,San Francisco
SF-002,PROD-0692,Cereal,grocery,37,Walmart,2026-06-16 20:06:59.915216,836.67,30956.95,48,San Francisco
SF-002,PROD-0693,Energy Drink,beverages,121,Red Bull,2026-05-02 20:06:59.915291,456.4,55224.35,37,San Francisco
SF-002,PROD-0694,Milk,beverages,38,Nestlé,2026-04-07 20:06:59.915378,208.6,7926.95,28,San Francisco
SF-002,PROD-0695,Sweater,clothing,120,Under Armour,2028-06-30,353.75,42449.5,11,San Francisco
SF-002,PROD-0696,Pasta,grocery,27,Trader Joe's,2025-11-14 20:06:59.915668,247.88,6692.71,23,San Francisco
SF-002,PROD-0697,Armchair,furniture,94,Room & Board,2035-12-31,822.66,77329.99,34,San Francisco
SF-002,PROD-0698,Bed,furniture,187,Room & Board,2035-12-31,13.01,2433.31,10,San Francisco
SF-002,PROD-0699,Shorts,clothing,77,Uniqlo,2028-06-30,476.31,36676.14,31,San Francisco
SF-002,PROD-0700,Smartwatch,electronics,145,Sony,2030-01-01,402.74,58397.73,28,San Francisco
SF-003,PROD-0701,Suit,clothing,118,Nike,2028-06-30,429.44,50674.19,26,San Francisco
SF-003,PROD-0702,Chair,furniture,45,Wayfair,2035-12-31,286.18,12878.19,46,San Francisco
SF-003,PROD-0703,Tea,beverages,198,Nestlé,2025-09-27 20:06:59.916408,821.71,162697.84,32,San Francisco
SF-003,PROD-0704,Laptop,electronics,88,Microsoft,2030-01-01,526.97,46373.67,27,San Francisco
SF-003,PROD-0705,Pasta,grocery,149,Trader Joe's,2026-08-17 20:06:59.916506,718.94,107122.45,27,San Francisco
SF-003,PROD-0706,Coffee,beverages,90,Pepsi,2026-01-24 20:06:59.916596,84.99,7649.53,16,San Francisco
SF-003,PROD-0707,Milk,beverages,194,Pepsi,2025-06-28 20:06:59.916669,876.99,170136.39,32,San Francisco
SF-003,PROD-0708,Bed,furniture,194,Room & Board,2035-12-31,364.33,70679.68,30,San Francisco
SF-003,PROD-0709,Vegetables,grocery,176,Aldi,2027-02-24 20:06:59.916765,874.15,153850.33,48,San Francisco
SF-003,PROD-0710,Rice,grocery,166,Albertsons,2025-10-31 20:06:59.916840,408.87,67872.81,26,San Francisco
SF-003,PROD-0711,Sneakers,clothing,147,Uniqlo,2028-06-30,513.82,75531.32,27,San Francisco
SF-003,PROD-0712,Noodles,grocery,151,Publix,2025-07-21 20:06:59.916931,83.88,12665.4,17,San Francisco
SF-003,PROD-0713,Headphones,electronics,176,Bose,2030-01-01,249.67,43941.93,24,San Francisco
SF-003,PROD-0714,Smartwatch,electronics,181,Microsoft,2030-01-01,672.29,121684.36,35,San Francisco
SF-003,PROD-0715,Camera,electronics,66,Dell,2030-01-01,139.21,9188.13,24,San Francisco
SF-003,PROD-0716,Table,furniture,17,Restoration Hardware,2035-12-31,512.02,8704.33,11,San Francisco
SF-003,PROD-0717,Sweater,clothing,129,Under Armour,2028-06-30,161.18,20792.55,32,San Francisco
SF-003,PROD-0718,Cabinet,furniture,168,Crate & Barrel,2035-12-31,975.77,163930.02,47,San Francisco
SF-003,PROD-0719,Tablet,electronics,52,LG,2030-01-01,16.52,859.24,12,San Francisco
SF-003,PROD-0720,Bread,grocery,196,Safeway,2026-08-09 20:06:59.917223,479.24,93931.21,22,San Francisco
SF-003,PROD-0721,Jeans,clothing,76,Adidas,2028-06-30,892.61,67838.3,34,San Francisco
SF-003,PROD-0722,Soda,beverages,125,Monster,2025-05-29 20:06:59.917382,40.81,5100.82,37,San Francisco
SF-003,PROD-0723,Smartphone,electronics,31,Apple,2030-01-01,118.22,3664.73,40,San Francisco
SF-003,PROD-0724,Iced Tea,beverages,61,Pepsi,2025-12-16 20:06:59.917521,389.31,23748.21,28,San Francisco
SF-003,PROD-0725,Desk,furniture,143,Ashley,2035-12-31,975.54,139502.92,45,San Francisco
SF-003,PROD-0726,Spices,grocery,168,Safeway,2025-10-25 20:06:59.917613,627.86,105479.87,37,San Francisco
SF-003,PROD-0727,Sofa,furniture,132,Crate & Barrel,2035-12-31,463.14,61134.71,38,San Francisco
SF-003,PROD-0728,Game Console,electronics,125,HP,2030-01-01,63.99,7998.8,35,San Francisco
SF-003,PROD-0729,Armchair,furniture,20,Pottery Barn,2035-12-31,661.73,13234.66,49,San Francisco
SF-003,PROD-0730,Dining Table,furniture,164,Wayfair,2035-12-31,69.85,11455.9,48,San Francisco
SF-003,PROD-0731,Dress,clothing,20,Adidas,2028-06-30,312.7,6253.9,27,San Francisco
SF-003,PROD-0732,Fruits,grocery,176,Aldi,2026-11-04 20:06:59.917876,243.03,42773.77,15,San Francisco
SF-003,PROD-0733,Bookshelf,furniture,199,Wayfair,2035-12-31,550.09,109467.3,12,San Francisco
SF-003,PROD-0734,Lemonade,beverages,72,Sprite,2027-01-19 20:06:59.918077,43.83,3156.0,46,San Francisco
SF-003,PROD-0735,Smart Speaker,electronics,34,Microsoft,2030-01-01,889.13,30230.38,44,San Francisco
SF-003,PROD-0736,Hoodie,clothing,191,Uniqlo,2028-06-30,749.62,143176.48,20,San Francisco
SF-003,PROD-0737,Portable Charger,electronics,179,Bose,2030-01-01,654.93,117231.82,17,San Francisco
SF-003,PROD-0738,T-Shirt,clothing,132,Nike,2028-06-30,177.81,23471.46,15,San Francisco
SF-003,PROD-0739,Scarf,clothing,146,Uniqlo,2028-06-30,106.24,15511.12,11,San Francisco
SF-003,PROD-0740,Energy Drink,beverages,27,Fanta,2027-01-22 20:06:59.918409,389.16,10507.3,47,San Francisco
SF-003,PROD-0741,Water,beverages,167,Nestlé,2025-09-11 20:06:59.918699,606.4,101269.13,22,San Francisco
SF-003,PROD-0742,Juice,beverages,123,Gatorade,2025-07-09 20:06:59.918866,769.65,94666.81,30,San Francisco
SF-003,PROD-0743,Television,electronics,19,HP,2030-01-01,836.88,15900.78,35,San Francisco
SF-003,PROD-0744,Cereal,grocery,179,Kroger,2026-12-13 20:06:59.919101,69.39,12421.69,27,San Francisco
SF-003,PROD-0745,Jacket,clothing,107,Puma,2028-06-30,785.97,84098.91,14,San Francisco
SF-003,PROD-0746,Shorts,clothing,36,Adidas,2028-06-30,763.03,27469.0,46,San Francisco
SF-003,PROD-0747,Yogurt,grocery,181,Kroger,2027-03-18 20:06:59.919635,154.66,27993.2,46,San Francisco
SF-003,PROD-0748,Canned Beans,grocery,143,Safeway,2026-09-24 20:06:59.919831,156.39,22364.34,14,San Francisco
